,Order Date,Category,Sub-Category,Product Name,Sales,Quantity,Day,Month,Year
4615,2012-09-13,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,207.35,5.0,13,9,2012
4616,2012-09-13,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3.0,13,9,2012
4617,2012-09-13,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3.0,13,9,2012
4618,2012-09-14,Furniture,Tables,KI Conference Tables,170.136,3.0,14,9,2012
4619,2012-09-17,Office Supplies,Paper,Xerox 216,32.4,5.0,17,9,2012
4622,2012-09-18,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4.0,18,9,2012
4623,2012-09-18,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24.4,2.0,18,9,2012
4627,2012-09-19,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,22.96,2.0,19,9,2012
4628,2012-09-19,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3.0,19,9,2012
4631,2012-09-22,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2.0,22,9,2012
4632,2012-09-22,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3.0,22,9,2012
4636,2012-09-26,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",64.17,3.0,26,9,2012
4637,2012-09-26,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,124.46,2.0,26,9,2012
4638,2012-09-27,Office Supplies,Paper,Xerox 1916,146.82,3.0,27,9,2012
4641,2012-09-28,Office Supplies,Appliances,Holmes HEPA Air Purifier,43.56,2.0,28,9,2012
4642,2012-09-28,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3.0,28,9,2012
4643,2012-09-28,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3.0,28,9,2012
4645,2012-09-28,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3.0,28,9,2012
4646,2012-09-28,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2.0,28,9,2012
4649,2012-02-10,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4.0,10,2,2012
4652,2012-03-10,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.666,2.0,10,3,2012
4653,2012-04-10,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2.0,10,4,2012
4654,2012-08-10,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5.0,10,8,2012
4656,2012-10-10,Office Supplies,Labels,Avery 503,31.05,3.0,10,10,2012
4658,2012-10-17,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2.0,17,10,2012
4673,2012-10-25,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3.0,25,10,2012
4675,2012-10-29,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84,4.0,29,10,2012
4676,2012-10-29,Office Supplies,Paper,Xerox 1898,33.4,5.0,29,10,2012
4682,2012-10-31,Office Supplies,Storage,Mobile Personal File Cube,46.84,2.0,31,10,2012
4683,2012-10-31,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5.0,31,10,2012
4685,2012-10-31,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3.0,31,10,2012
4697,2012-03-11,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3.0,11,3,2012
4698,2012-03-11,Furniture,Furnishings,Coloredge Poster Frame,42.6,3.0,11,3,2012
4699,2012-05-11,Office Supplies,Storage,Hanging Personal Folder File,62.8,4.0,11,5,2012
4702,2012-08-11,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,2.0,11,8,2012
4705,2012-10-11,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2.0,11,10,2012
4715,2012-11-17,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4.0,17,11,2012
4716,2012-11-17,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3.0,17,11,2012
4717,2012-11-17,Office Supplies,Paper,Xerox 203,32.4,5.0,17,11,2012
4719,2012-11-20,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.696,4.0,20,11,2012
4720,2012-11-20,Office Supplies,Labels,Avery 485,50.12,4.0,20,11,2012
4724,2012-11-20,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3.0,20,11,2012
4725,2012-11-22,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3.0,22,11,2012
4727,2012-11-22,Office Supplies,Paper,Xerox 1887,37.94,2.0,22,11,2012
4731,2012-11-24,Office Supplies,Paper,Xerox 1943,146.73,3.0,24,11,2012
4732,2012-11-24,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,79.76,4.0,24,11,2012
4739,2012-11-27,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3.0,27,11,2012
4740,2012-11-27,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3.0,27,11,2012
4741,2012-11-28,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4.0,28,11,2012
4742,2012-11-29,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2.0,29,11,2012
4747,2012-04-12,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3.0,12,4,2012
4748,2012-04-12,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.4,5.0,12,4,2012
4751,2012-05-12,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2.0,12,5,2012
4752,2012-05-12,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,3.0,12,5,2012
4754,2012-06-12,Technology,Phones,AT&T 1080 Corded phone,219.184,2.0,12,6,2012
4756,2012-06-12,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75,5.0,12,6,2012
4759,2012-07-12,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4.0,12,7,2012
4761,2012-08-12,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2.0,12,8,2012
4763,2012-10-12,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2.0,12,10,2012
4765,2012-11-12,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528,4.0,12,11,2012
4769,2012-12-12,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3.0,12,12,2012
4771,2012-12-12,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",36.44,4.0,12,12,2012
4773,2012-12-12,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2.0,12,12,2012
4778,2012-12-13,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4.0,13,12,2012
4780,2012-12-13,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",29.2,5.0,13,12,2012
4784,2012-12-14,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,55.264,2.0,14,12,2012
4785,2012-12-14,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,2.0,14,12,2012
4786,2012-12-14,Furniture,Furnishings,Staples,29.22,3.0,14,12,2012
4787,2012-12-14,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,3.0,14,12,2012
4791,2012-12-17,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5.0,17,12,2012
4792,2012-12-17,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,2.0,17,12,2012
4793,2012-12-17,Office Supplies,Binders,Avery Arch Ring Binders,92.96,2.0,17,12,2012
4798,2012-12-24,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4.0,24,12,2012
4799,2012-12-24,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4.0,24,12,2012
4806,2012-12-27,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2.0,27,12,2012
4812,2012-12-30,Office Supplies,Paper,Xerox 1929,68.52,3.0,30,12,2012
4813,2012-12-30,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3.0,30,12,2012
4814,2013-03-01,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,114.46,2.0,1,3,2013
4818,2013-01-16,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3.0,16,1,2013
4821,2013-01-21,Furniture,Chairs,Global Super Steno Chair,153.568,2.0,21,1,2013
4822,2013-01-22,Office Supplies,Labels,Avery 475,44.4,3.0,22,1,2013
4823,2013-01-22,Office Supplies,Labels,Avery 476,20.65,5.0,22,1,2013
4825,2013-01-28,Office Supplies,Art,Newell 345,39.68,2.0,28,1,2013
4827,2013-01-30,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2.0,30,1,2013
4831,2013-01-31,Office Supplies,Paper,Staples,56.7,5.0,31,1,2013
4832,2013-01-02,Office Supplies,Paper,Xerox 1883,105.52,4.0,2,1,2013
4833,2013-04-02,Office Supplies,Storage,Safco Commercial Shelving,93.02,2.0,2,4,2013
4835,2013-05-02,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4.0,2,5,2013
4836,2013-05-02,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3.0,2,5,2013
4839,2013-09-02,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3.0,2,9,2013
4840,2013-09-02,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2.0,2,9,2013
4841,2013-02-13,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3.0,13,2,2013
4842,2013-02-19,Office Supplies,Paper,Xerox 1880,70.88,2.0,19,2,2013
4850,2013-04-03,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3.0,3,4,2013
4851,2013-04-03,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3.0,3,4,2013
4856,2013-11-03,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3.0,3,11,2013
4859,2013-03-13,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5.0,13,3,2013
4860,2013-03-13,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4.0,13,3,2013
4861,2013-03-13,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2.0,13,3,2013
4864,2013-03-14,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2.0,14,3,2013
4868,2013-03-18,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2.0,18,3,2013
4869,2013-03-29,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4.0,29,3,2013
4872,2013-09-04,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.0,4,9,2013
4873,2013-09-04,Office Supplies,Paper,Xerox 1923,20.04,3.0,4,9,2013
4874,2013-09-04,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5.0,4,9,2013
4879,2013-11-04,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.76,3.0,4,11,2013
4880,2013-11-04,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",48.032,4.0,4,11,2013
4882,2013-11-04,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5.0,4,11,2013
4884,2013-04-13,Office Supplies,Binders,Aluminum Screw Posts,36.624,3.0,13,4,2013
4885,2013-04-13,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352,3.0,13,4,2013
4891,2013-04-16,Office Supplies,Paper,Xerox 1911,143.7,3.0,16,4,2013
4893,2013-04-20,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5.0,20,4,2013
4894,2013-04-20,Technology,Phones,PowerGen Dual USB Car Charger,39.96,5.0,20,4,2013
4895,2013-04-20,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4.0,20,4,2013
4899,2013-04-23,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3.0,23,4,2013
4901,2013-04-24,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3.0,24,4,2013
4905,2013-04-29,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568,2.0,29,4,2013
4908,2013-06-05,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2.0,5,6,2013
4911,2013-07-05,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4.0,5,7,2013
4913,2013-10-05,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4.0,5,10,2013
4920,2013-05-19,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3.0,19,5,2013
4926,2013-05-22,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3.0,22,5,2013
4927,2013-05-22,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2.0,22,5,2013
4928,2013-05-23,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2.0,23,5,2013
4929,2013-05-24,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3.0,24,5,2013
4931,2013-05-27,Technology,Phones,Cisco SPA508G,211.168,4.0,27,5,2013
4940,2013-05-29,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4.0,29,5,2013
4943,2013-04-06,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2.0,6,4,2013
4944,2013-06-06,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4.0,6,6,2013
4948,2013-07-06,Office Supplies,Paper,Xerox Blank Computer Paper,99.9,5.0,6,7,2013
4950,2013-07-06,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2.0,6,7,2013
4953,2013-10-06,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3.0,6,10,2013
4954,2013-10-06,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3.0,6,10,2013
4956,2013-11-06,Office Supplies,Paper,Xerox 226,32.4,5.0,6,11,2013
4957,2013-11-06,Office Supplies,Labels,Avery 473,20.7,2.0,6,11,2013
4968,2013-06-17,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5.0,17,6,2013
4969,2013-06-18,Office Supplies,Paper,Xerox 1914,219.84,4.0,18,6,2013
4971,2013-06-18,Office Supplies,Paper,Xerox 1934,111.96,2.0,18,6,2013
4974,2013-06-21,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,2.0,21,6,2013
4975,2013-06-21,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3.0,21,6,2013
4977,2013-06-21,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2.0,21,6,2013
4982,2013-06-24,Office Supplies,Storage,Mobile Personal File Cube,93.68,4.0,24,6,2013
4983,2013-06-24,Office Supplies,Labels,Avery 516,21.93,3.0,24,6,2013
4988,2013-06-25,Technology,Phones,Macally Suction Cup Mount,38.24,4.0,25,6,2013
4989,2013-06-26,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3.0,26,6,2013
4993,2013-06-27,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3.0,27,6,2013
4994,2013-06-28,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2.0,28,6,2013
4995,2013-06-29,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2.0,29,6,2013
5001,2013-05-07,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4.0,7,5,2013
5002,2013-05-07,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2.0,7,5,2013
5003,2013-05-07,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5.0,7,5,2013
5006,2013-08-07,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5.0,7,8,2013
5010,2013-07-15,Technology,Phones,Panasonic Kx-TS550,110.376,3.0,15,7,2013
5011,2013-07-15,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4.0,15,7,2013
5012,2013-07-18,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2.0,18,7,2013
5014,2013-07-20,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2.0,20,7,2013
5028,2013-02-08,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2.0,8,2,2013
5030,2013-03-08,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2.0,8,3,2013
5033,2013-05-08,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3.0,8,5,2013
5035,2013-07-08,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4.0,8,7,2013
5042,2013-08-16,Technology,Phones,AT&T 841000 Phone,165.6,3.0,16,8,2013
5043,2013-08-16,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4.0,16,8,2013
5045,2013-08-16,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976,3.0,16,8,2013
5047,2013-08-17,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2.0,17,8,2013
5048,2013-08-17,Office Supplies,Paper,Xerox 1931,32.4,5.0,17,8,2013
5052,2013-08-22,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5.0,22,8,2013
5053,2013-08-22,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2.0,22,8,2013
5059,2013-08-27,Office Supplies,Paper,Xerox 1979,154.9,5.0,27,8,2013
5063,2013-08-31,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4.0,31,8,2013
5064,2013-02-09,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2.0,9,2,2013
5069,2013-03-09,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3.0,9,3,2013
5071,2013-03-09,Office Supplies,Storage,Akro Stacking Bins,23.67,3.0,9,3,2013
5074,2013-05-09,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3.0,9,5,2013
5076,2013-06-09,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2.0,9,6,2013
5080,2013-09-09,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.136,4.0,9,9,2013
5081,2013-09-09,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2.0,9,9,2013
5085,2013-10-09,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4.0,9,10,2013
5089,2013-12-09,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.872,2.0,9,12,2013
5094,2013-09-18,Technology,Phones,Panasonic Kx-TS550,73.584,2.0,18,9,2013
5095,2013-09-18,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3.0,18,9,2013
5107,2013-09-21,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2.0,21,9,2013
5108,2013-09-21,Office Supplies,Paper,Xerox 1944,77.52,2.0,21,9,2013
5114,2013-09-25,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5.0,25,9,2013
5115,2013-09-25,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5.0,25,9,2013
5116,2013-09-25,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2.0,25,9,2013
5121,2013-09-26,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2.0,26,9,2013
5127,2013-09-27,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5.0,27,9,2013
5128,2013-09-27,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3.0,27,9,2013
5129,2013-09-27,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5.0,27,9,2013
5134,2013-09-30,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5.0,30,9,2013
5135,2013-02-10,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4.0,10,2,2013
5137,2013-04-10,Office Supplies,Paper,Xerox 1891,97.82,2.0,10,4,2013
5140,2013-08-10,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27.264,2.0,10,8,2013
5142,2013-09-10,Office Supplies,Paper,Xerox 1925,61.96,2.0,10,9,2013
5143,2013-10-14,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3.0,14,10,2013
5147,2013-10-14,Office Supplies,Paper,Xerox 195,20.04,3.0,14,10,2013
5150,2013-10-18,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2.0,18,10,2013
5156,2013-10-22,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3.0,22,10,2013
5157,2013-10-22,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3.0,22,10,2013
5158,2013-10-22,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2.0,22,10,2013
5163,2013-10-25,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4.0,25,10,2013
5164,2013-10-28,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136,4.0,28,10,2013
5165,2013-10-28,Office Supplies,Appliances,Staples,43.92,4.0,28,10,2013
5166,2013-10-28,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3.0,28,10,2013
5168,2013-10-29,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3.0,29,10,2013
5176,2013-04-11,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,217.584,2.0,11,4,2013
5177,2013-04-11,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5.0,11,4,2013
5180,2013-04-11,Office Supplies,Paper,Xerox 1892,116.28,3.0,11,4,2013
5182,2013-04-11,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2.0,11,4,2013
5186,2013-05-11,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4.0,11,5,2013
5192,2013-06-11,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,4.0,11,6,2013
5193,2013-06-11,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2.0,11,6,2013
5194,2013-06-11,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,53.248,2.0,11,6,2013
5195,2013-06-11,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3.0,11,6,2013
5196,2013-06-11,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,29.12,5.0,11,6,2013
5198,2013-07-11,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,11,7,2013
5199,2013-07-11,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,3.0,11,7,2013
5201,2013-08-11,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4.0,11,8,2013
5202,2013-08-11,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2.0,11,8,2013
5203,2013-08-11,Office Supplies,Binders,Fellowes Binding Cases,37.44,4.0,11,8,2013
5212,2013-11-11,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4.0,11,11,2013
5213,2013-11-11,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,3.0,11,11,2013
5214,2013-11-11,Office Supplies,Paper,Xerox 1933,61.4,5.0,11,11,2013
5215,2013-11-11,Office Supplies,Binders,Binding Machine Supplies,70.008,3.0,11,11,2013
5217,2013-11-11,Office Supplies,Paper,Xerox 1996,32.4,5.0,11,11,2013
5223,2013-12-11,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,11,12,2013
5227,2013-11-13,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3.0,13,11,2013
5232,2013-11-16,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3.0,16,11,2013
5235,2013-11-18,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5.0,18,11,2013
5239,2013-11-19,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,5.0,19,11,2013
5240,2013-11-21,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2.0,21,11,2013
5242,2013-11-22,Office Supplies,Paper,Xerox 222,32.4,5.0,22,11,2013
5246,2013-11-25,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2.0,25,11,2013
5248,2013-11-26,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3.0,26,11,2013
5251,2013-11-27,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2.0,27,11,2013
5254,2013-02-12,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2.0,12,2,2013
5258,2013-02-12,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3.0,12,2,2013
5259,2013-03-12,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3.0,12,3,2013
5260,2013-03-12,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3.0,12,3,2013
5262,2013-03-12,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2.0,12,3,2013
5263,2013-03-12,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3.0,12,3,2013
5264,2013-03-12,Office Supplies,Paper,Xerox 192,25.92,4.0,12,3,2013
5269,2013-04-12,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2.0,12,4,2013
5271,2013-04-12,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3.0,12,4,2013
5284,2013-09-12,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3.0,12,9,2013
5292,2013-12-12,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5.0,12,12,2013
